TOA5,DU_W1_Wired,CR300,10972,CR300-CELL210.Std.08.01,CPU:CR300_SRW3_RADIO.CR300,45746,SRW3_Sample,,
TIMESTAMP,RECORD,BattV,BP_kPa,Depth_10_1,Temp_10_1,EC_10_1,Depth_10_2,Temp_10_2,EC_10_2
TS,RN,Volts,kPa,mm,Deg C,uS/m,mm,Deg C,uS/m
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
11/6/2021 0:50,20196,11.19,99.63853,NAN,0,0,7999,16.2,247
11/6/2021 1:00,20197,11.2,99.66441,NAN,0,0,7999,16.2,247
11/6/2021 1:10,20198,11.19,99.66094,NAN,0,0,7999,16.2,248
11/6/2021 1:20,20199,11.2,99.6708,NAN,0,0,7999,16.2,250
11/6/2021 1:30,20200,11.15,99.64317,NAN,0,0,7999,16.2,246
11/6/2021 1:40,20201,11.17,99.63261,NAN,0,0,7999,16.2,247
11/6/2021 1:50,20202,11.19,99.63094,NAN,0,0,7999,16.2,249
11/6/2021 2:00,20203,11.16,99.62406,NAN,0,0,7999,16.2,247
11/6/2021 2:10,20204,11.17,99.64001,NAN,0,0,7999,16.2,249
11/6/2021 2:20,20205,11.16,99.6357,NAN,0,0,7999,16.2,249
11/6/2021 2:30,20206,11.18,99.62843,NAN,0,0,7999,16.2,248
11/6/2021 2:40,20207,11.18,99.62506,NAN,0,0,7999,16.2,244
11/6/2021 2:50,20208,11.19,99.61407,NAN,0,0,7999,16.2,248
11/6/2021 3:00,20209,11.15,99.63148,NAN,0,0,7999,16.2,249
11/6/2021 3:10,20210,11.14,99.64159,NAN,0,0,7999,16.2,250
11/6/2021 3:20,20211,11.15,99.6432,NAN,0,0,7999,16.1,250
11/6/2021 3:30,20212,11.16,99.63273,NAN,0,0,7999,16.1,249
11/6/2021 3:40,20213,11.15,99.61842,NAN,0,0,7999,16.1,249
11/6/2021 3:50,20214,11.15,99.62026,NAN,0,0,7999,16.1,249
11/6/2021 4:00,20215,11.16,99.62496,NAN,0,0,7999,16.1,250
11/6/2021 4:10,20216,11.13,99.61736,NAN,0,0,7999,16.1,248
11/6/2021 4:20,20217,11.14,99.61423,NAN,0,0,7999,16.1,249
11/6/2021 4:30,20218,11.16,99.61787,NAN,0,0,7999,16.1,250
11/6/2021 4:40,20219,11.16,99.61338,NAN,0,0,7999,16.1,249
11/6/2021 4:50,20220,11.12,99.59749,NAN,0,0,7999,16.1,250
11/6/2021 5:00,20221,11.12,99.58648,NAN,0,0,7999,16.1,249
11/6/2021 5:10,20222,11.16,99.59975,NAN,0,0,7999,16.1,249
11/6/2021 5:20,20223,11.15,99.61291,NAN,0,0,7999,16.1,248
11/6/2021 5:30,20224,11.15,99.62441,NAN,0,0,7999,16.1,250
11/6/2021 5:40,20225,11.11,99.62455,NAN,0,0,7999,16.1,247
11/6/2021 5:50,20226,11.14,99.63454,NAN,0,0,7999,16.1,248
11/6/2021 6:00,20227,11.13,99.62959,NAN,0,0,7999,16.1,247
11/6/2021 6:10,20228,11.15,99.63284,NAN,0,0,7999,16.1,250
11/6/2021 6:20,20229,11.11,99.62714,NAN,0,0,7999,16.1,248
11/6/2021 6:30,20230,11.12,99.62817,NAN,0,0,7999,16.1,247
11/6/2021 6:40,20231,11.13,99.62853,NAN,0,0,7999,16.1,250
11/6/2021 6:50,20232,11.1,99.60329,NAN,0,0,7999,16.1,249
11/6/2021 7:00,20233,11.1,99.58791,NAN,0,0,7999,16.1,248
11/6/2021 7:10,20234,11.1,99.57413,NAN,0,0,7999,16.1,248
11/6/2021 7:20,20235,11.11,99.57403,NAN,0,0,7999,16.1,250
11/6/2021 7:30,20236,11.12,99.57519,NAN,0,0,7999,16.1,246
11/6/2021 7:40,20237,11.13,99.56152,NAN,0,0,7999,16.1,247
11/6/2021 7:50,20238,11.1,99.56458,NAN,0,0,7999,16.1,249
11/6/2021 8:00,20239,11.11,99.55872,NAN,0,0,7999,16.1,249
11/6/2021 8:10,20240,11.14,99.56549,NAN,0,0,7999,16.1,245
11/6/2021 8:20,20241,11.18,99.56948,NAN,0,0,7999,16.1,248
11/6/2021 8:30,20242,11.39,99.56881,NAN,0,0,7999,16.1,248
11/6/2021 8:40,20243,11.37,99.57155,NAN,0,0,7999,16.1,249
11/6/2021 8:50,20244,11.35,99.57461,NAN,0,0,7999,16.1,249
11/6/2021 9:00,20245,11.35,99.59165,NAN,0,0,7999,16.1,248
11/6/2021 9:10,20246,11.64,99.5922,NAN,0,0,7999,16.1,248
11/6/2021 9:20,20247,11.96,99.60854,NAN,0,0,7999,16.1,249
11/6/2021 9:30,20248,11.97,99.61264,NAN,0,0,7999,16.1,247
11/6/2021 9:40,20249,11.96,99.60995,NAN,0,0,7999,16.1,249
11/6/2021 9:50,20250,12.05,99.59818,NAN,0,0,7999,16.1,249
11/6/2021 10:00,20251,12.05,99.58743,NAN,0,0,7999,16.1,251
11/6/2021 10:10,20252,11.9,99.6041,NAN,0,0,7999,16.1,249
11/6/2021 10:20,20253,11.82,99.60162,NAN,0,0,7999,16.1,249
11/6/2021 10:30,20254,11.55,99.59894,NAN,0,0,7999,16.1,248
11/6/2021 10:40,20255,11.49,99.60921,NAN,0,0,7999,16.1,248
11/6/2021 10:50,20256,11.47,99.60192,NAN,0,0,7999,16.1,248
11/6/2021 11:00,20257,11.48,99.60213,NAN,0,0,7999,16.1,248
11/6/2021 11:10,20258,11.49,99.57933,NAN,0,0,7999,16.1,248
11/6/2021 11:20,20259,11.51,99.56977,NAN,0,0,7999,16.1,247
11/6/2021 11:30,20260,11.49,99.55146,NAN,0,0,7999,16.1,250
11/6/2021 11:40,20261,11.48,99.54816,NAN,0,0,7999,16.1,249
11/6/2021 11:50,20262,11.49,99.52501,NAN,0,0,7999,16.1,249
11/6/2021 12:00,20263,11.47,99.50214,NAN,0,0,7999,16.1,245
11/6/2021 12:10,20264,11.52,99.50262,NAN,0,0,7999,16.1,249
11/6/2021 12:20,20265,11.5,99.47339,NAN,0,0,7999,16.1,249
11/6/2021 12:30,20266,11.5,99.42785,NAN,0,0,7999,16.1,250
11/6/2021 12:40,20267,11.53,99.37809,NAN,0,0,7999,16.1,249
11/6/2021 12:50,20268,11.53,99.35883,NAN,0,0,7999,16.1,247
11/6/2021 13:00,20269,11.55,99.33006,NAN,0,0,7999,16.1,249
11/6/2021 13:10,20270,11.56,99.31016,NAN,0,0,7999,16.1,248
11/6/2021 13:20,20271,11.56,99.29643,NAN,0,0,7999,16.1,250
11/6/2021 13:30,20272,11.52,99.31022,NAN,0,0,7999,16.1,247
11/6/2021 13:40,20273,11.51,99.30788,NAN,0,0,7999,16.1,249
11/6/2021 13:50,20274,11.54,99.29266,NAN,0,0,7999,16.1,248
11/6/2021 14:00,20275,11.52,99.29522,NAN,0,0,7999,16.1,249
11/6/2021 14:10,20276,11.55,99.27323,NAN,0,0,7999,16.1,247
11/6/2021 14:20,20277,11.54,99.27139,NAN,0,0,7999,16.1,248
11/6/2021 14:30,20278,11.51,99.23059,NAN,0,0,7999,16.1,249
11/6/2021 14:40,20279,11.51,99.21411,NAN,0,0,7999,16.1,248
11/6/2021 14:50,20280,11.5,99.17743,NAN,0,0,7999,16.1,249
11/6/2021 15:00,20281,11.5,99.1638,NAN,0,0,7999,16.1,246
11/6/2021 15:10,20282,11.52,99.13763,NAN,0,0,7999,16.1,248
11/6/2021 15:20,20283,11.5,99.11974,NAN,0,0,7999,16.1,248
11/6/2021 15:30,20284,11.5,99.10671,NAN,0,0,7999,16.1,249
11/6/2021 15:40,20285,11.48,99.09438,NAN,0,0,7999,16.1,248
11/6/2021 15:50,20286,11.5,99.08326,NAN,0,0,7999,16.1,248
11/6/2021 16:00,20287,11.49,99.07953,NAN,0,0,7999,16.1,249
11/6/2021 16:10,20288,11.47,99.07536,NAN,0,0,7999,16.1,250
11/6/2021 16:20,20289,11.44,99.05999,NAN,0,0,7999,16.1,250
11/6/2021 16:30,20290,11.41,99.06687,NAN,0,0,7999,16.1,248
11/6/2021 16:40,20291,11.43,99.06144,NAN,0,0,7999,16.1,249
11/6/2021 16:50,20292,11.43,99.07253,NAN,0,0,7999,16.1,248
11/6/2021 17:00,20293,11.39,99.0844,NAN,0,0,7999,16.1,249
11/6/2021 17:10,20294,11.41,99.08732,NAN,0,0,7999,16.1,248
11/6/2021 17:20,20295,11.38,99.08489,NAN,0,0,7999,16.1,250
11/6/2021 17:30,20296,11.36,99.08275,NAN,0,0,7999,16.1,250
11/6/2021 17:40,20297,11.36,99.07739,NAN,0,0,7999,16.1,248
11/6/2021 17:50,20298,11.36,99.08048,NAN,0,0,7999,16.1,249
11/6/2021 18:00,20299,11.35,99.08569,NAN,0,0,7999,16.1,248
11/6/2021 18:10,20300,11.36,99.08528,NAN,0,0,7999,16.1,249
11/6/2021 18:20,20301,11.33,99.09041,NAN,0,0,7999,16.1,248
11/6/2021 18:30,20302,11.34,99.09362,NAN,0,0,7999,16.1,249
11/6/2021 18:40,20303,11.33,99.0938,NAN,0,0,7999,16.1,249
11/6/2021 18:50,20304,11.33,99.09085,NAN,0,0,7999,16.1,250
11/6/2021 19:00,20305,11.33,99.09686,NAN,0,0,7999,16.1,249
11/6/2021 19:10,20306,11.32,99.08736,NAN,0,0,7999,16.1,250
11/6/2021 19:20,20307,11.31,99.08576,NAN,0,0,7999,16.1,244
11/6/2021 19:30,20308,11.32,99.09882,NAN,0,0,7999,16.1,247
11/6/2021 19:40,20309,11.32,99.10557,NAN,0,0,7999,16.1,250
11/6/2021 19:50,20310,11.31,99.10262,NAN,0,0,7999,16.1,248
11/6/2021 20:00,20311,11.3,99.11098,NAN,0,0,7999,16.1,249
11/6/2021 20:10,20312,11.28,99.10319,NAN,0,0,7999,16.1,248
11/6/2021 20:20,20313,11.3,99.12026,NAN,0,0,7999,16.1,247
11/6/2021 20:30,20314,11.29,99.11491,NAN,0,0,7999,16.1,249
11/6/2021 20:40,20315,11.29,99.11314,NAN,0,0,7999,16.1,249
11/6/2021 20:50,20316,11.3,99.11069,NAN,0,0,7999,16.1,249
11/6/2021 21:00,20317,11.27,99.12366,NAN,0,0,7999,16.1,249
11/6/2021 21:10,20318,11.27,99.13406,NAN,0,0,7999,16.1,249
11/6/2021 21:20,20319,11.29,99.13464,NAN,0,0,7999,16.1,249
11/6/2021 21:30,20320,11.27,99.13873,NAN,0,0,7999,16.1,249
11/6/2021 21:40,20321,11.26,99.14717,NAN,0,0,7999,16.1,250
11/6/2021 21:50,20322,11.29,99.15786,NAN,0,0,7999,16.1,249
11/6/2021 22:00,20323,11.29,99.16278,NAN,0,0,7999,16.1,249
11/6/2021 22:10,20324,11.26,99.15816,NAN,0,0,7999,16.1,249
11/6/2021 22:20,20325,11.25,99.16573,NAN,0,0,7999,16.1,248
11/6/2021 22:30,20326,11.27,99.15228,NAN,0,0,7999,16.1,248
11/6/2021 22:40,20327,11.27,99.15401,NAN,0,0,7999,16.1,249
11/6/2021 22:50,20328,11.28,99.14821,NAN,0,0,7999,16.1,250
11/6/2021 23:00,20329,11.26,99.14223,NAN,0,0,7999,16.1,249
11/6/2021 23:10,20330,11.24,99.13277,NAN,0,0,7999,16.1,247
11/6/2021 23:20,20331,11.24,99.11971,NAN,0,0,7999,16.1,249
11/6/2021 23:30,20332,11.26,99.11607,NAN,0,0,7999,16.1,249
11/6/2021 23:40,20333,11.25,99.11562,NAN,0,0,7999,16.1,249
11/6/2021 23:50,20334,11.26,99.12484,NAN,0,0,7999,16.1,249
11/7/2021 0:00,20335,11.25,99.10735,NAN,0,0,7999,16.1,248
11/7/2021 0:10,20336,11.23,99.1039,NAN,0,0,7999,16.1,247
11/7/2021 0:20,20337,11.23,99.09434,NAN,0,0,7999,16.1,249
11/7/2021 0:30,20338,11.25,99.09047,NAN,0,0,7999,16.1,249
11/7/2021 0:40,20339,11.23,99.08914,NAN,0,0,7999,16.1,248
11/7/2021 0:50,20340,11.25,99.07037,NAN,0,0,7999,16.1,249
11/7/2021 1:00,20341,11.21,99.06775,NAN,0,0,7999,16.1,249
11/7/2021 1:10,20342,11.21,99.05934,NAN,0,0,7999,16.1,247
11/7/2021 1:20,20343,11.23,99.06235,NAN,0,0,7999,16.1,247
11/7/2021 1:30,20344,11.21,99.04012,NAN,0,0,7999,16.1,247
11/7/2021 1:40,20345,11.24,99.03461,NAN,0,0,7999,16.1,249
11/7/2021 1:50,20346,11.22,99.02111,NAN,0,0,7999,16.1,246
11/7/2021 2:00,20347,11.19,99.02364,NAN,0,0,7999,16.1,248
11/7/2021 2:10,20348,11.2,99.03466,NAN,0,0,7999,16.1,249
11/7/2021 2:20,20349,11.21,99.03539,NAN,0,0,7999,16.1,245
11/7/2021 2:30,20350,11.2,99.02267,NAN,0,0,7999,16.2,250
11/7/2021 2:40,20351,11.21,99.03061,NAN,0,0,7999,16.2,247
11/7/2021 2:50,20352,11.18,99.02273,NAN,0,0,7999,16.1,249
11/7/2021 3:00,20353,11.19,99.01572,NAN,0,0,7999,16.1,247
11/7/2021 3:10,20354,11.2,99.01265,NAN,0,0,7999,16.1,249
11/7/2021 3:20,20355,11.17,99.00374,NAN,0,0,7999,16.1,249
11/7/2021 3:30,20356,11.19,98.99438,NAN,0,0,7999,16.1,251
11/7/2021 3:40,20357,11.16,98.99999,NAN,0,0,7999,16.1,249
11/7/2021 3:50,20358,11.18,98.99328,NAN,0,0,7999,16.1,246
11/7/2021 4:00,20359,11.18,98.98665,NAN,0,0,7999,16.1,248
11/7/2021 4:10,20360,11.15,98.98775,NAN,0,0,7999,16.1,250
11/7/2021 4:20,20361,11.17,98.97852,NAN,0,0,7999,16.1,248
11/7/2021 4:30,20362,11.17,98.98389,NAN,0,0,7999,16.1,249
11/7/2021 4:40,20363,11.17,98.98881,NAN,0,0,7999,16.1,249
11/7/2021 4:50,20364,11.14,98.99632,NAN,0,0,7999,16.1,249
11/7/2021 5:00,20365,11.15,98.99612,NAN,0,0,7999,16.1,250
11/7/2021 5:10,20366,11.15,98.98391,NAN,0,0,7999,16.1,247
11/7/2021 5:20,20367,11.14,98.97909,NAN,0,0,7999,16.1,249
11/7/2021 5:30,20368,11.14,98.98222,NAN,0,0,7999,16.1,250
11/7/2021 5:40,20369,11.13,98.97544,NAN,0,0,7999,16.1,248
11/7/2021 5:50,20370,11.13,98.97437,NAN,0,0,7999,16.1,246
11/7/2021 6:00,20371,11.14,98.98112,NAN,0,0,7999,16.1,250
11/7/2021 6:10,20372,11.13,98.99083,NAN,0,0,7999,16.1,249
11/7/2021 6:20,20373,11.11,98.9968,NAN,0,0,7999,16.1,247
11/7/2021 6:30,20374,11.06,99.01379,NAN,0,0,7999,16.1,248
11/7/2021 6:40,20375,11.14,99.00076,NAN,0,0,7999,16.1,249
11/7/2021 6:50,20376,11.11,98.98721,NAN,0,0,7999,16.1,249
11/7/2021 7:00,20377,11.12,98.98777,NAN,0,0,7999,16.1,248
11/7/2021 7:10,20378,11.13,98.97843,NAN,0,0,7999,16.1,247
11/7/2021 7:20,20379,11.1,98.98682,NAN,0,0,7999,16.1,250
11/7/2021 7:30,20380,11.1,99.00476,NAN,0,0,7999,16.1,247
11/7/2021 7:40,20381,11.09,99.02229,NAN,0,0,7999,16.1,250
11/7/2021 7:50,20382,11.13,99.04337,NAN,0,0,7999,16.1,250
11/7/2021 8:00,20383,11.09,99.06548,NAN,0,0,7999,16.1,249
11/7/2021 8:10,20384,11.09,99.08511,NAN,0,0,7999,16.1,247
11/7/2021 8:20,20385,11.14,99.11322,NAN,0,0,7999,16.1,248
11/7/2021 8:30,20386,11.15,99.13621,NAN,0,0,7999,16.1,248
11/7/2021 8:40,20387,11.11,99.15695,NAN,0,0,7999,16.1,249
11/7/2021 8:50,20388,11.15,99.18154,NAN,0,0,7999,16.1,249
11/7/2021 9:00,20389,11.21,99.20603,NAN,0,0,7999,16.1,249
11/7/2021 9:10,20390,11.31,99.20404,NAN,0,0,7999,16.1,248
11/7/2021 9:20,20391,11.31,99.20586,NAN,0,0,7999,16.1,248
11/7/2021 9:30,20392,11.53,99.20867,NAN,0,0,7999,16.1,249
11/7/2021 9:40,20393,11.42,99.21529,NAN,0,0,7999,16.1,248
11/7/2021 9:50,20394,11.6,99.2423,NAN,0,0,7999,16.1,249
11/7/2021 10:00,20395,11.64,99.24562,NAN,0,0,7999,16.1,248
11/7/2021 10:10,20396,11.64,99.24697,NAN,0,0,7999,16.1,250
11/7/2021 10:20,20397,11.63,99.24058,NAN,0,0,7999,16.1,247
11/7/2021 10:30,20398,11.45,99.2368,NAN,0,0,7999,16.1,249
11/7/2021 10:40,20399,11.41,99.2362,NAN,0,0,7999,16.1,247
11/7/2021 10:50,20400,11.4,99.22493,NAN,0,0,7999,16.1,248
11/7/2021 11:00,20401,11.39,99.22975,NAN,0,0,7999,16.1,246
11/7/2021 11:10,20402,11.36,99.22878,NAN,0,0,7999,16.1,248
11/7/2021 11:20,20403,11.34,99.22871,NAN,0,0,7999,16.1,249
11/7/2021 11:30,20404,11.36,99.2211,NAN,0,0,7999,16.1,245
11/7/2021 11:40,20405,11.35,99.20507,NAN,0,0,7999,16.2,244
11/7/2021 11:50,20406,11.34,99.20225,NAN,0,0,7999,16.2,248
11/7/2021 12:00,20407,11.35,99.19423,NAN,0,0,7999,16.2,250
11/7/2021 12:10,20408,11.31,99.18188,NAN,0,0,7999,16.2,246
11/7/2021 12:20,20409,11.28,99.17381,NAN,0,0,7999,16.2,249
11/7/2021 12:30,20410,11.32,99.16529,NAN,0,0,7999,16.2,247
11/7/2021 12:40,20411,11.32,99.15792,NAN,0,0,7999,16.2,248
11/7/2021 12:50,20412,11.29,99.1351,NAN,0,0,7999,16.2,249
11/7/2021 13:00,20413,11.3,99.11816,NAN,0,0,7999,16.2,248
11/7/2021 13:10,20414,11.3,99.11227,NAN,0,0,7999,16.2,246
11/7/2021 13:20,20415,11.29,99.09043,NAN,0,0,7999,16.2,248
11/7/2021 13:30,20416,11.29,99.07725,NAN,0,0,7999,16.2,248
11/7/2021 13:40,20417,11.27,99.05914,NAN,0,0,7999,16.2,246
11/7/2021 13:50,20418,11.27,99.04594,NAN,0,0,7999,16.2,248
11/7/2021 14:00,20419,11.28,99.03235,NAN,0,0,7999,16.2,249
11/7/2021 14:10,20420,11.28,99.01129,NAN,0,0,7999,16.2,248
11/7/2021 14:20,20421,11.23,98.98905,NAN,0,0,7999,16.2,246
11/7/2021 14:30,20422,11.23,98.97147,NAN,0,0,7999,16.2,248
11/7/2021 14:40,20423,11.26,98.96363,NAN,0,0,7999,16.2,248
11/7/2021 14:50,20424,11.24,98.95214,NAN,0,0,7999,16.2,249
11/7/2021 15:00,20425,11.23,98.94744,NAN,0,0,7999,16.2,247
11/7/2021 15:10,20426,11.22,98.93169,NAN,0,0,7999,16.2,247
11/7/2021 15:20,20427,11.2,98.91887,NAN,0,0,7999,16.2,248
11/7/2021 15:30,20428,11.24,98.91058,NAN,0,0,7999,16.2,249
11/7/2021 15:40,20429,11.24,98.89956,NAN,0,0,7999,16.2,249
11/7/2021 15:50,20430,11.22,98.88594,NAN,0,0,7999,16.2,248
11/7/2021 16:00,20431,11.22,98.882,NAN,0,0,7999,16.2,249
11/7/2021 16:10,20432,11.23,98.87548,NAN,0,0,7999,16.1,248
11/7/2021 16:20,20433,11.2,98.8744,NAN,0,0,7999,16.2,248
11/7/2021 16:30,20434,11.19,98.87392,NAN,0,0,7999,16.1,250
11/7/2021 16:40,20435,11.19,98.86328,NAN,0,0,7999,16.2,247
11/7/2021 16:50,20436,11.19,98.85829,NAN,0,0,7999,16.2,248
11/7/2021 17:00,20437,11.19,98.86001,NAN,0,0,7999,16.1,247
11/7/2021 17:10,20438,11.17,98.86057,NAN,0,0,7999,16.1,246
11/7/2021 17:20,20439,11.17,98.86542,NAN,0,0,7999,16.1,249
11/7/2021 17:30,20440,11.16,98.87637,NAN,0,0,7999,16.1,246
11/7/2021 17:40,20441,11.15,98.88364,NAN,0,0,7999,16.1,250
11/7/2021 17:50,20442,11.16,98.88592,NAN,0,0,7999,16.1,249
11/7/2021 18:00,20443,11.15,98.89037,NAN,0,0,7999,16.1,248
11/7/2021 18:10,20444,11.14,98.89562,NAN,0,0,7999,16.1,249
11/7/2021 18:20,20445,11.11,98.90472,NAN,0,0,7999,16.1,250
11/7/2021 18:30,20446,11.13,98.91125,NAN,0,0,7999,16.1,247
11/7/2021 18:40,20447,11.11,98.91973,NAN,0,0,7999,16.1,248
11/7/2021 18:50,20448,11.12,98.92165,NAN,0,0,7999,16.1,249
11/7/2021 19:00,20449,11.1,98.93345,NAN,0,0,7999,16.1,247
11/7/2021 19:10,20450,11.1,98.93908,NAN,0,0,7999,16.1,249
11/7/2021 19:20,20451,11.11,98.95241,NAN,0,0,7999,16.1,247
11/7/2021 19:30,20452,11.09,98.96188,NAN,0,0,7999,16.1,249
11/7/2021 19:40,20453,11.09,98.96645,NAN,0,0,7999,16.1,248
11/7/2021 19:50,20454,11.1,98.97149,NAN,0,0,7999,16.1,250
11/7/2021 20:00,20455,11.09,98.97991,NAN,0,0,7999,16.1,248
11/7/2021 20:10,20456,11.11,98.98772,NAN,0,0,7999,16.1,249
11/7/2021 20:20,20457,11.08,98.98885,NAN,0,0,7999,16.1,249
11/7/2021 20:30,20458,11.09,98.98595,NAN,0,0,7999,16.1,248
11/7/2021 20:40,20459,11.1,98.98871,NAN,0,0,7999,16.1,248
11/7/2021 20:50,20460,11.1,98.99875,NAN,0,0,7999,16.1,249
11/7/2021 21:00,20461,11.08,99.01931,NAN,0,0,7999,16.1,249
11/7/2021 21:10,20462,11.1,99.03333,NAN,0,0,7999,16.1,247
11/7/2021 21:20,20463,11.09,99.03973,NAN,0,0,7999,16.1,249
11/7/2021 21:30,20464,11.09,99.05072,NAN,0,0,7999,16.1,250
11/7/2021 21:40,20465,11.09,99.05653,NAN,0,0,7999,16.1,248
11/7/2021 21:50,20466,11.09,99.04949,NAN,0,0,7999,16.1,249
11/7/2021 22:00,20467,11.06,99.05534,NAN,0,0,7999,16.1,248
11/7/2021 22:10,20468,11.06,99.06416,NAN,0,0,7999,16.1,247
11/7/2021 22:20,20469,11.06,99.07037,NAN,0,0,7999,16.1,250
11/7/2021 22:30,20470,11.06,99.07948,NAN,0,0,7999,16.1,250
11/7/2021 22:40,20471,11.07,99.08324,NAN,0,0,7999,16.1,249
11/7/2021 22:50,20472,11.05,99.09056,NAN,0,0,7999,16.1,249
11/7/2021 23:00,20473,11.05,99.10101,NAN,0,0,7999,16.1,250
11/7/2021 23:10,20474,11.01,99.10552,NAN,0,0,7999,16.1,249
11/7/2021 23:20,20475,11.05,99.1121,NAN,0,0,7999,16.1,246
11/7/2021 23:30,20476,11.03,99.12117,NAN,0,0,7999,16,249
11/7/2021 23:40,20477,11.05,99.12304,NAN,0,0,7999,16,248
11/7/2021 23:50,20478,11.04,99.12399,NAN,0,0,7999,16.1,247
11/8/2021 0:00,20479,11.06,99.12878,NAN,0,0,7999,16.1,250
11/8/2021 0:10,20480,11.05,99.12786,NAN,0,0,7999,16.1,248
11/8/2021 0:20,20481,11.05,99.14284,NAN,0,0,7999,16.1,248
11/8/2021 0:30,20482,11.05,99.14948,NAN,0,0,7999,16.1,249
11/8/2021 0:40,20483,11.04,99.14477,NAN,0,0,7999,16.1,250
11/8/2021 0:50,20484,11,99.13681,NAN,0,0,7999,16.1,248
11/8/2021 1:00,20485,11.01,99.13657,NAN,0,0,7999,16.1,248
11/8/2021 1:10,20486,11,99.14028,NAN,0,0,7999,16.1,248
11/8/2021 1:20,20487,11.02,99.13585,NAN,0,0,7999,16.1,250
11/8/2021 1:30,20488,11,99.14392,NAN,0,0,7999,16.1,246
11/8/2021 1:40,20489,11.03,99.15287,NAN,0,0,7999,16.1,249
11/8/2021 1:50,20490,11.01,99.16009,NAN,0,0,7999,16.1,249
11/8/2021 2:00,20491,10.98,99.16,NAN,0,0,7999,16.1,248
11/8/2021 2:10,20492,10.99,99.15945,NAN,0,0,7999,16.1,247
11/8/2021 2:20,20493,10.99,99.15688,NAN,0,0,7999,16.1,248
11/8/2021 2:30,20494,11.02,99.15792,NAN,0,0,7999,16.1,249
11/8/2021 2:40,20495,10.97,99.15003,NAN,0,0,7999,16.1,249
11/8/2021 2:50,20496,10.96,99.15261,NAN,0,0,7999,16.1,250
11/8/2021 3:00,20497,10.98,99.1469,NAN,0,0,7999,16.1,249
11/8/2021 3:10,20498,10.98,99.14251,NAN,0,0,7999,16.1,249
11/8/2021 3:20,20499,10.98,99.14762,NAN,0,0,7999,16.1,250
11/8/2021 3:30,20500,10.99,99.15777,NAN,0,0,7999,16.1,248
11/8/2021 3:40,20501,10.97,99.15942,NAN,0,0,7999,16.1,249
11/8/2021 3:50,20502,10.97,99.15124,NAN,0,0,7999,16.1,248
11/8/2021 4:00,20503,10.95,99.17814,NAN,0,0,7999,16.1,249
11/8/2021 4:10,20504,10.99,99.17611,NAN,0,0,7999,16.1,246
11/8/2021 4:20,20505,10.97,99.17091,NAN,0,0,7999,16.1,250
11/8/2021 4:30,20506,10.96,99.17604,NAN,0,0,7999,16.1,247
11/8/2021 4:40,20507,10.95,99.17873,NAN,0,0,7999,16.1,249
11/8/2021 4:50,20508,10.97,99.19268,NAN,0,0,7999,16.1,249
11/8/2021 5:00,20509,10.97,99.20296,NAN,0,0,7999,16.1,249
11/8/2021 5:10,20510,10.95,99.2144,NAN,0,0,7999,16.1,249
11/8/2021 5:20,20511,10.93,99.23726,NAN,0,0,7999,16.1,249
11/8/2021 5:30,20512,10.93,99.25208,NAN,0,0,7999,16.1,249
11/8/2021 5:40,20513,10.95,99.24902,NAN,0,0,7999,16.1,249
11/8/2021 5:50,20514,10.93,99.25278,NAN,0,0,7999,16.1,249
11/8/2021 6:00,20515,10.93,99.2498,NAN,0,0,7999,16.1,249
11/8/2021 6:10,20516,10.95,99.26913,NAN,0,0,7999,16.1,249
11/8/2021 6:20,20517,10.86,99.29774,NAN,0,0,7999,16.1,248
11/8/2021 6:30,20518,10.94,99.31402,NAN,0,0,7999,16.1,247
11/8/2021 6:40,20519,10.93,99.3279,NAN,0,0,7999,16.1,249
11/8/2021 6:50,20520,10.91,99.3302,NAN,0,0,7999,16.1,249
11/8/2021 7:00,20521,10.91,99.32388,NAN,0,0,7999,16.1,249
11/8/2021 7:10,20522,10.93,99.33813,NAN,0,0,7999,16.1,249
11/8/2021 7:20,20523,10.92,99.35628,NAN,0,0,7999,16.1,248
11/8/2021 7:30,20524,10.88,99.35493,NAN,0,0,7999,16.1,249
11/8/2021 7:40,20525,10.88,99.3688,NAN,0,0,7999,16.1,249
11/8/2021 7:50,20526,10.92,99.3886,NAN,0,0,7999,16.1,249
11/8/2021 8:00,20527,10.89,99.40385,NAN,0,0,7999,16.1,248
11/8/2021 8:10,20528,11.03,99.4262,NAN,0,0,7999,16.1,247
11/8/2021 8:20,20529,11.49,99.44298,NAN,0,0,7999,16.1,249
11/8/2021 8:30,20530,11.78,99.45145,NAN,0,0,7999,16.1,248
11/8/2021 8:40,20531,11.94,99.45453,NAN,0,0,7999,16.1,248
11/8/2021 8:50,20532,12.05,99.45939,NAN,0,0,7999,16.1,250
11/8/2021 9:00,20533,12.13,99.46845,NAN,0,0,7999,16.1,249
11/8/2021 9:10,20534,12.21,99.4782,NAN,0,0,7999,16.1,250
11/8/2021 9:20,20535,12.3,99.48716,NAN,0,0,7999,16.1,247
11/8/2021 9:30,20536,12.26,99.50073,NAN,0,0,7999,16.1,249
11/8/2021 9:40,20537,12.33,99.51472,NAN,0,0,7999,16.2,247
11/8/2021 9:50,20538,12.12,99.52486,NAN,0,0,7999,16.1,247
11/8/2021 10:00,20539,11.9,99.51957,NAN,0,0,7999,16.1,249
