TOA5,DU_M1_Wired,CR800,43803,CR800.Std.32.02,CPU:CR800_DUM1_CELL.CR8,10532,DUM1_Sample,,,,,
TIMESTAMP,RECORD,BattV,Temp_C(1),Temp_C(2),AirTC,RH,WindSpd,WindDir,Rain_in_Tot,SlrW,SlrMJ_Tot,ST05
TS,RN,Volts,Deg C,Deg C,Deg C,%,meters/second,degrees,inch,W/m^2,MJ/m^2,Deg C
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Tot,Smp,Tot,Smp
8/12/2021 16:40,27970,12.78,NAN,NAN,23.49,93.7,1.4,50.41,0,48.36,0.03130786,29.31
8/12/2021 16:50,27971,12.78,NAN,NAN,24.63,90.7,2.3,25.54,0,73.22,0.03271667,29.12
8/12/2021 17:00,27972,12.75,NAN,NAN,24.58,93.8,0.8,45.8,0,98.7,0.05223536,28.97
8/12/2021 17:10,27973,12.85,NAN,NAN,25.5,90.2,2.3,46.77,0,251.3,0.1324158,28.87
8/12/2021 17:20,27974,12.8,NAN,NAN,26.14,87.9,0,10.17,0,125.9,0.1063025,28.77
8/12/2021 17:30,27975,12.78,NAN,NAN,26.12,89.4,0,314,0,114.6,0.07577436,28.71
8/12/2021 17:40,27976,12.76,NAN,NAN,25.71,91.7,0,92.7,0,103.4,0.0648163,28.64
8/12/2021 17:50,27977,12.8,NAN,NAN,26.2,87,0,122.4,0,95.5,0.05871069,28.61
8/12/2021 18:00,27978,12.79,NAN,NAN,26.41,84.9,0,90.1,0,80.3,0.05053192,28.56
8/12/2021 18:10,27979,12.74,NAN,NAN,26.1,86.8,0,48.08,0,60.77,0.04071358,28.51
8/12/2021 18:20,27980,12.74,NAN,NAN,26.04,86.7,0,84.8,0,46.71,0.03199911,28.48
8/12/2021 18:30,27981,12.73,NAN,NAN,25.52,91.7,0,35.97,0,33.82,0.02431671,28.43
8/12/2021 18:40,27982,12.71,NAN,NAN,24.97,95.4,0,29.08,0,22.11,0.01638697,28.38
8/12/2021 18:50,27983,12.69,NAN,NAN,24.64,97.2,0,56.82,0,11.65,0.01000748,28.35
8/12/2021 19:00,27984,12.67,NAN,NAN,24.5,97.4,0,43.81,0,3.187,0.004394989,28.28
8/12/2021 19:10,27985,12.67,NAN,NAN,24.27,97.6,0,20.5,0,-5.964,-0.001008505,28.23
8/12/2021 19:20,27986,12.67,NAN,NAN,24.08,98.1,0,104.9,0,-8.78,-0.004649165,28.17
8/12/2021 19:30,27987,12.66,NAN,NAN,23.88,98.6,0,38.67,0,-9.17,-0.005429675,28.12
8/12/2021 19:40,27988,12.66,NAN,NAN,23.66,98.7,0,50.55,0,-9.07,-0.005599279,28.05
8/12/2021 19:50,27989,12.65,NAN,NAN,23.54,98.6,0,40.05,0,-9.32,-0.0056024,27.99
8/12/2021 20:00,27990,12.65,NAN,NAN,23.43,98.8,0,52.52,0,-9.44,-0.00570438,27.92
8/12/2021 20:10,27991,12.64,NAN,NAN,23.29,97.7,0,86.5,0,-9.41,-0.005527034,27.86
8/12/2021 20:20,27992,12.64,NAN,NAN,23.23,97.5,0,52.45,0,-9.27,-0.005611524,27.79
8/12/2021 20:30,27993,12.63,NAN,NAN,23.05,97.9,0,8.46,0,-9.48,-0.005682465,27.73
8/12/2021 20:40,27994,12.63,NAN,NAN,22.91,97.2,0,78.87,0,-9.31,-0.005700829,27.68
8/12/2021 20:50,27995,12.63,NAN,NAN,22.79,97.6,0,78.75,0,-9.49,-0.005617585,27.61
8/12/2021 21:00,27996,12.62,NAN,NAN,22.75,96.7,0,334.6,0,-9.4,-0.005528915,27.55
8/12/2021 21:10,27997,12.62,NAN,NAN,22.68,97.5,0,334.6,0,-9.2,-0.00557421,27.49
8/12/2021 21:20,27998,12.61,NAN,NAN,22.57,98,0,318.5,0,-9.16,-0.00563614,27.42
8/12/2021 21:30,27999,12.61,NAN,NAN,22.43,98.5,0,318.7,0,-8.88,-0.005453174,27.36
8/12/2021 21:40,28000,12.61,NAN,NAN,22.43,99,0,206,0,-8.17,-0.005286424,27.31
8/12/2021 21:50,28001,12.6,NAN,NAN,22.48,98.7,0,28.7,0,-8.86,-0.00491296,27.25
8/12/2021 22:00,28002,12.6,NAN,NAN,22.47,98.8,0,26.99,0,-8.07,-0.005132965,27.18
8/12/2021 22:10,28003,12.57,NAN,NAN,22.45,98.8,0,27.03,0,-8.2,-0.005366405,27.12
8/12/2021 22:20,28004,12.59,NAN,NAN,22.48,99.2,0,50.27,0,-8.63,-0.00485426,27.07
8/12/2021 22:30,28005,12.58,NAN,NAN,22.43,99.6,0,40.86,0,-8.63,-0.005256635,27.02
8/12/2021 22:40,28006,12.58,NAN,NAN,22.19,99.4,0,53.78,0,-8.95,-0.005347025,26.98
8/12/2021 22:50,28007,12.58,NAN,NAN,22.18,99.3,0,60.81,0,-9.02,-0.00543323,26.93
8/12/2021 23:00,28008,12.57,NAN,NAN,22.01,99.3,0,48.94,0,-8.91,-0.005439195,26.88
8/12/2021 23:10,28009,12.57,NAN,NAN,21.95,99.5,0,64.71,0,-8.78,-0.005414365,26.83
8/12/2021 23:20,28010,12.56,NAN,NAN,21.93,99.7,0,303.3,0,-9.02,-0.00536348,26.8
8/12/2021 23:30,28011,12.56,NAN,NAN,21.88,99.8,0,303.6,0,-7.614,-0.00502993,26.76
8/12/2021 23:40,28012,12.56,NAN,NAN,21.92,99.9,0,74.78,0,-8.35,-0.00509438,26.69
8/12/2021 23:50,28013,12.56,NAN,NAN,21.98,100,0,83.5,0,-7.39,-0.004691905,26.66
8/13/2021 0:00,28014,12.52,NAN,NAN,22.18,100,0,50.46,0,-7.95,-0.004345525,26.61
8/13/2021 0:10,28015,12.55,NAN,NAN,21.99,100,0,89.8,0,-9.36,-0.005196715,26.58
8/13/2021 0:20,28016,12.54,NAN,NAN,21.89,100,0,351.5,0,-8.67,-0.00543052,26.55
8/13/2021 0:30,28017,12.53,NAN,NAN,21.85,100,0,317,0,-8.6,-0.005391344,26.52
8/13/2021 0:40,28018,12.54,NAN,NAN,21.83,99.8,0,323.2,0,-9.02,-0.005327035,26.49
8/13/2021 0:50,28019,12.53,NAN,NAN,21.69,99.9,0,323.2,0,-9.36,-0.005503115,26.44
8/13/2021 1:00,28020,12.53,NAN,NAN,21.55,100,0,323.2,0,-9.19,-0.005488635,26.41
8/13/2021 1:10,28021,12.53,NAN,NAN,21.49,100,0,37.72,0,-8.79,-0.00545795,26.36
8/13/2021 1:20,28022,12.52,NAN,NAN,21.49,100,0,51.69,0,-8.87,-0.005267895,26.33
8/13/2021 1:30,28023,12.51,NAN,NAN,21.38,100,0,59.67,0,-8.8,-0.0052844,26.29
8/13/2021 1:40,28024,12.51,NAN,NAN,21.31,100,0,40,0,-8.67,-0.005337465,26.24
8/13/2021 1:50,28025,12.51,NAN,NAN,21.17,100,0,77.73,0,-9.04,-0.00532465,26.19
8/13/2021 2:00,28026,12.48,NAN,NAN,21.23,100,0,42.76,0,-8.59,-0.005246255,26.16
8/13/2021 2:10,28027,12.5,NAN,NAN,21.1,100,0,53.12,0,-9.21,-0.005380969,26.12
8/13/2021 2:20,28028,12.5,NAN,NAN,21.04,100,0,53.05,0,-9.3,-0.005481429,26.07
8/13/2021 2:30,28029,12.5,NAN,NAN,21.02,100,0,53.07,0,-9.17,-0.005588605,26.04
8/13/2021 2:40,28030,12.5,NAN,NAN,20.94,100,0,53.02,0,-9.47,-0.005469175,26.01
8/13/2021 2:50,28031,12.5,NAN,NAN,21,100,0,52.64,0,-9.36,-0.00556091,25.96
8/13/2021 3:00,28032,12.5,NAN,NAN,20.94,100,0,52.64,0,-9.33,-0.005484225,25.93
8/13/2021 3:10,28033,12.49,NAN,NAN,20.98,100,0,52.64,0,-8.94,-0.005564025,25.87
8/13/2021 3:20,28034,12.49,NAN,NAN,20.88,100,0,52.64,0,-9.27,-0.00546192,25.84
8/13/2021 3:30,28035,12.49,NAN,NAN,20.88,100,0,52.64,0,-9.37,-0.005546805,25.8
8/13/2021 3:40,28036,12.49,NAN,NAN,20.82,100,0,52.64,0,-9.18,-0.00552381,25.75
8/13/2021 3:50,28037,12.49,NAN,NAN,20.58,100,0,60.82,0,-9.44,-0.005611104,25.7
8/13/2021 4:00,28038,12.49,NAN,NAN,20.6,100,0,60.82,0,-9.21,-0.005444965,25.67
8/13/2021 4:10,28039,12.48,NAN,NAN,20.69,100,0,38.58,0,-8.94,-0.005382549,25.62
8/13/2021 4:20,28040,12.48,NAN,NAN,20.49,100,0,38.67,0,-9.37,-0.0056047,25.58
8/13/2021 4:30,28041,12.49,NAN,NAN,20.59,100,0,38.63,0,-9.23,-0.00560835,25.55
8/13/2021 4:40,28042,12.46,NAN,NAN,20.52,100,0,38.65,0,-9.57,-0.00562481,25.5
8/13/2021 4:50,28043,12.47,NAN,NAN,20.68,100,0,38.63,0,-9.27,-0.005620779,25.47
8/13/2021 5:00,28044,12.48,NAN,NAN,20.62,100,0,38.68,0,-9.17,-0.00571126,25.43
8/13/2021 5:10,28045,12.47,NAN,NAN,20.48,100,0,38.67,0,-9.03,-0.00544176,25.38
8/13/2021 5:20,28046,12.48,NAN,NAN,20.5,100,0,39.53,0,-8.74,-0.00537039,25.34
8/13/2021 5:30,28047,12.47,NAN,NAN,20.38,100,0,36.2,0,-7.495,-0.004982535,25.32
8/13/2021 5:40,28048,12.48,NAN,NAN,20.42,100,0,33.73,0,-4.913,-0.003800255,25.28
8/13/2021 5:50,28049,12.48,NAN,NAN,20.44,100,0,33.73,0,1.474,-0.00119687,25.24
8/13/2021 6:00,28050,12.49,NAN,NAN,20.48,100,0,15.3,0,8.32,0.00292644,25.22
8/13/2021 6:10,28051,12.5,NAN,NAN,20.55,100,0,60.72,0,15.19,0.006354805,25.19
8/13/2021 6:20,28052,12.53,NAN,NAN,20.62,100,0,51.03,0,49.19,0.01761068,25.16
8/13/2021 6:30,28053,12.58,NAN,NAN,21.34,100,0,51.03,0,108.8,0.05447074,25.14
8/13/2021 6:40,28054,12.74,NAN,NAN,21.8,99.7,0.95,53.69,0,141.9,0.0746214,25.12
8/13/2021 6:50,28055,12.86,NAN,NAN,22.43,99.1,0,46.18,0,172.9,0.0925728,25.09
8/13/2021 7:00,28056,13.04,NAN,NAN,22.53,98,0,43.14,0,203.5,0.1132278,25.11
8/13/2021 7:10,28057,13.2,NAN,NAN,23.39,96.7,0,43.81,0,235.5,0.1317263,25.11
8/13/2021 7:20,28058,13.24,NAN,NAN,23.87,94,0,48.46,0,266.5,0.1511611,25.1
8/13/2021 7:30,28059,13.2,NAN,NAN,24.46,91.4,0,34.49,0,299.2,0.1707744,25.13
8/13/2021 7:40,28060,13.18,NAN,NAN,25.47,89.2,0,44.46,0,336.8,0.1906592,25.12
8/13/2021 7:50,28061,13.16,NAN,NAN,25.83,87.5,0,31.92,0,367.1,0.2111171,25.15
8/13/2021 8:00,28062,13.15,NAN,NAN,26.34,85.1,0,89.9,0,398.6,0.2302828,25.2
8/13/2021 8:10,28063,13.09,NAN,NAN,26.66,84.8,0,347.7,0,428.2,0.2469697,25.21
8/13/2021 8:20,28064,13.11,NAN,NAN,27.4,85.4,0,4.655,0,465.9,0.2676534,25.25
8/13/2021 8:30,28065,13.08,NAN,NAN,27.74,81,0,60.99,0,496.8,0.2872421,25.29
8/13/2021 8:40,28066,13.09,NAN,NAN,28.41,78.03,0,251,0,526.5,0.3072741,25.35
8/13/2021 8:50,28067,13.08,NAN,NAN,28.64,76.52,0.8,33.34,0,559,0.325773,25.42
8/13/2021 9:00,28068,13.07,NAN,NAN,29.25,73.91,0,76.47,0,581.5,0.3437726,25.49
8/13/2021 9:10,28069,13.07,NAN,NAN,29.25,73.59,0.8,63.27,0,614.1,0.3602413,25.57
8/13/2021 9:20,28070,13.06,NAN,NAN,29.51,79.13,0,311.8,0,641.9,0.3771327,25.66
8/13/2021 9:30,28071,13.05,NAN,NAN,30.01,78.45,0,11.87,0,671.8,0.3940123,25.75
8/13/2021 9:40,28072,13.05,NAN,NAN,30.12,74.44,0,229.1,0,696.3,0.4083156,25.85
8/13/2021 9:50,28073,13.05,NAN,NAN,30.43,72.01,0,346.8,0,718.4,0.4246058,25.97
8/13/2021 10:00,28074,13.05,NAN,NAN,31.06,72.46,0.8,334.2,0,736.8,0.4391357,26.06
8/13/2021 10:10,28075,13.04,NAN,NAN,31.55,67.5,2.3,77.07,0,769.3,0.4515003,26.19
8/13/2021 10:20,28076,13.04,NAN,NAN,32,71.39,0,53.39,0,785.6,0.4635884,26.31
8/13/2021 10:30,28077,13.03,NAN,NAN,32.44,65.52,0,56.53,0,803,0.4763976,26.47
8/13/2021 10:40,28078,13.04,NAN,NAN,32.41,64.06,1.4,75.24,0,852,0.493001,26.6
8/13/2021 10:50,28079,13.03,NAN,NAN,32.05,63.31,0,161.5,0,241.6,0.369096,26.75
8/13/2021 11:00,28080,13.04,NAN,NAN,32,63.12,0,18.86,0,273.7,0.3890876,26.91
8/13/2021 11:10,28081,13.04,NAN,NAN,32.25,60.53,1.4,80.2,0,214.4,0.3421648,27.05
8/13/2021 11:20,28082,13.01,NAN,NAN,31.85,66.47,0,80.2,0,924,0.2157018,27.2
8/13/2021 11:30,28083,13.03,NAN,NAN,32.8,60.3,0,169.5,0,967,0.4944974,27.3
8/13/2021 11:40,28084,13.04,NAN,NAN,33.53,61.01,0,81.5,0,1031,0.572035,27.39
8/13/2021 11:50,28085,13.04,NAN,NAN,33.4,61.4,1.85,70.97,0,843,0.5717981,27.55
8/13/2021 12:00,28086,13.03,NAN,NAN,31.93,61.17,0,37.62,0,339.1,0.3704121,27.71
8/13/2021 12:10,28087,13.04,NAN,NAN,32.48,58.48,0.35,18.57,0,968,0.4450649,27.9
8/13/2021 12:20,28088,13.04,NAN,NAN,33.16,55.61,1.1,147.3,0,997,0.510961,28.04
8/13/2021 12:30,28089,13.02,NAN,NAN,33.63,57.66,2.75,57.86,0,886,0.6030209,28.2
8/13/2021 12:40,28090,13.02,NAN,NAN,34.95,53.77,0.5,88.5,0,1025,0.6145342,28.37
8/13/2021 12:50,28091,13.03,NAN,NAN,34.28,51.11,0,0.095,0,1019,0.6068521,28.56
8/13/2021 13:00,28092,13.01,NAN,NAN,32.83,56.62,0,22.09,0,121.2,0.279254,28.74
8/13/2021 13:10,28093,13.05,NAN,NAN,31.76,70.1,0,23.37,0,245.8,0.1443386,28.94
8/13/2021 13:20,28094,13.05,NAN,NAN,32.64,57.83,0,319.9,0,201,0.1984669,29.02
8/13/2021 13:30,28095,13.05,NAN,NAN,34.77,49.77,0,303.6,0,886,0.5175011,29.07
8/13/2021 13:40,28096,13,NAN,NAN,33.79,55.48,0,346.7,0,190.8,0.3372689,29.1
8/13/2021 13:50,28097,13.01,NAN,NAN,33.88,51.48,0,35.15,0,181.9,0.2909032,29.16
8/13/2021 14:00,28098,13.05,NAN,NAN,35.29,54.14,0,14.73,0,862,0.5113402,29.23
8/13/2021 14:10,28099,13.03,NAN,NAN,35.55,45.1,0,88,0,814,0.4987316,29.3
8/13/2021 14:20,28100,13.03,NAN,NAN,35.76,48.38,0,42.54,0,789.8,0.4859227,29.39
8/13/2021 14:30,28101,13.02,NAN,NAN,36.66,42.04,0.35,33.87,0,790.8,0.4735509,29.49
8/13/2021 14:40,28102,13.02,NAN,NAN,34.11,57.29,0,321.7,0,163.2,0.3264926,29.6
8/13/2021 14:50,28103,13.04,NAN,NAN,34.2,53.86,0,239.2,0,757,0.2744139,29.67
8/13/2021 15:00,28104,13.03,NAN,NAN,36.06,52.71,0,4.038,0,692.2,0.4310033,29.71
8/13/2021 15:10,28105,13.03,NAN,NAN,34.72,51.07,0,320.5,0,668.6,0.4023418,29.74
8/13/2021 15:20,28106,12.99,NAN,NAN,35.05,55.66,0.5,351.6,0,655,0.3942401,29.74
8/13/2021 15:30,28107,13.02,NAN,NAN,34.99,55.32,0,35.92,0,645.5,0.3441909,29.75
8/13/2021 15:40,28108,13.03,NAN,NAN,34.95,52.6,0,285.9,0,589.6,0.3395203,29.74
8/13/2021 15:50,28109,12.96,NAN,NAN,34.53,55.07,0,0.143,0,92.6,0.1956617,29.72
8/13/2021 16:00,28110,13.03,NAN,NAN,34.95,53.7,0,189.8,0,551.2,0.2485658,29.71
8/13/2021 16:10,28111,13,NAN,NAN,33.59,54.23,0,24.04,0,195.8,0.1780849,29.68
8/13/2021 16:20,28112,13.04,NAN,NAN,35.31,54.37,0,336,0,501.1,0.2739713,29.64
8/13/2021 16:30,28113,13.02,NAN,NAN,35.29,52.81,0,244.8,0,424.9,0.2782961,29.62
8/13/2021 16:40,28114,13,NAN,NAN,35.6,53.17,0,107.8,0,395.7,0.2450757,29.61
8/13/2021 16:50,28115,12.97,NAN,NAN,34.95,50.9,0,163,0,353.8,0.2271476,29.61
8/13/2021 17:00,28116,12.95,NAN,NAN,35.56,51.34,0,325,0,335,0.2079363,29.57
8/13/2021 17:10,28117,12.94,NAN,NAN,35,54.39,0,320.9,0,284.7,0.1885794,29.56
8/13/2021 17:20,28118,12.91,NAN,NAN,34.76,53.81,0,322.7,0,243.8,0.1386132,29.52
8/13/2021 17:30,28119,12.91,NAN,NAN,33.69,54.53,0,286.1,0,213,0.140218,29.49
8/13/2021 17:40,28120,12.88,NAN,NAN,33.3,53.54,0,302,0,193.3,0.1254622,29.43
8/13/2021 17:50,28121,12.85,NAN,NAN,32.57,56.23,0,332.2,0,43.07,0.08290564,29.4
8/13/2021 18:00,28122,12.8,NAN,NAN,31,61.4,0,322.3,0,49.97,0.04513442,29.34
8/13/2021 18:10,28123,12.79,NAN,NAN,30.34,60.92,0,347.7,0,40.52,0.02427148,29.31
8/13/2021 18:20,28124,12.82,NAN,NAN,29.98,66.16,0,317.5,0,35.89,0.0237593,29.22
8/13/2021 18:30,28125,12.8,NAN,NAN,29.73,65.74,0,317.4,0,29.24,0.01972449,29.15
8/13/2021 18:40,28126,12.79,NAN,NAN,29.51,66.35,0,318.2,0,25.08,0.0165797,29.07
8/13/2021 18:50,28127,12.79,NAN,NAN,29.26,67.29,0,349.2,0,23.1,0.01504306,29.02
8/13/2021 19:00,28128,12.75,NAN,NAN,29.09,68.26,0,330.6,0,14.64,0.01128648,28.94
8/13/2021 19:10,28129,12.74,NAN,NAN,28.82,68.82,0,330.6,0,0.437,0.00443742,28.87
8/13/2021 19:20,28130,12.73,NAN,NAN,28.49,70.33,0,330.6,0,-0.599,-0.000471525,28.81
8/13/2021 19:30,28131,12.74,NAN,NAN,28.21,71.6,0,250.8,0,-2.381,-0.00102063,28.74
8/13/2021 19:40,28132,12.73,NAN,NAN,27.88,75.87,0,289.3,0,-2.813,-0.001333875,28.67
8/13/2021 19:50,28133,12.73,NAN,NAN,28.1,70.65,0,351,0,-2.115,-0.00107762,28.61
8/13/2021 20:00,28134,12.72,NAN,NAN,27.85,72.61,0,183.2,0,-2.28,-0.001336645,28.54
8/13/2021 20:10,28135,12.72,NAN,NAN,27.55,73.05,0,202.6,0,-1.375,-0.001422075,28.48
8/13/2021 20:20,28136,12.71,NAN,NAN,27.16,77.13,0,209.6,0,-3.028,-0.001995335,28.41
8/13/2021 20:30,28137,12.71,NAN,NAN,26.7,79.6,0,280.2,0,-2.049,-0.00309983,28.35
8/13/2021 20:40,28138,12.7,NAN,NAN,26.61,79.52,0,200.5,0,-2.786,-0.002764615,28.28
8/13/2021 20:50,28139,12.68,NAN,NAN,26.47,81.3,0,214.6,0,-7.773,-0.00274152,28.23
8/13/2021 21:00,28140,12.68,NAN,NAN,26.47,81.5,0,188.3,0,-7.671,-0.00229975,28.17
8/13/2021 21:10,28141,12.69,NAN,NAN,26.44,78.09,0,34.11,0,-0.983,-0.002127375,28.12
8/13/2021 21:20,28142,12.67,NAN,NAN,26.42,82,0,279.5,0,-7.923,-0.003095835,28.05
8/13/2021 21:30,28143,12.67,NAN,NAN,26.44,82.8,0,13.35,0,-5.997,-0.00228698,28
8/13/2021 21:40,28144,12.66,NAN,NAN,26.36,83.3,0,56.78,0,-7.306,-0.002722835,27.95
8/13/2021 21:50,28145,12.64,NAN,NAN,26.07,85.7,0,251.7,0,-6.898,-0.00384766,27.9
8/13/2021 22:00,28146,12.64,NAN,NAN,26.04,86.6,0,258.2,0,-8.28,-0.004773539,27.86
8/13/2021 22:10,28147,12.64,NAN,NAN,26.12,84.4,0,189.5,0,-8.45,-0.00353483,27.82
8/13/2021 22:20,28148,12.65,NAN,NAN,26.17,83.3,0,243.4,0,-8.4,-0.003670185,27.79
8/13/2021 22:30,28149,12.62,NAN,NAN,26.07,83.4,0,202.5,0,-8.92,-0.00375968,27.76
8/13/2021 22:40,28150,12.66,NAN,NAN,25.82,84.3,0,244.5,0,-3.717,-0.00483353,27.73
8/13/2021 22:50,28151,12.63,NAN,NAN,25.66,84.5,0,269.3,0,-8.81,-0.004415534,27.68
8/13/2021 23:00,28152,12.61,NAN,NAN,26.06,83.3,0,325.7,0,-7.743,-0.00410105,27.63
8/13/2021 23:10,28153,12.64,NAN,NAN,26.12,83.1,0,214.3,0,-2.879,-0.00477733,27.6
8/13/2021 23:20,28154,12.62,NAN,NAN,26.27,82.9,0,319.1,0,-8.61,-0.00357853,27.55
8/13/2021 23:30,28155,12.63,NAN,NAN,26.13,84.4,0,351.6,0,-6.539,-0.004556375,27.52
8/13/2021 23:40,28156,12.62,NAN,NAN,26,84.7,0,161.3,0,-8.62,-0.005363685,27.49
8/13/2021 23:50,28157,12.61,NAN,NAN,25.88,86.1,0,271.2,0,-9.24,-0.005362295,27.45
8/14/2021 0:00,28158,12.61,NAN,NAN,26,85.7,0,280,0,-10.18,-0.005670815,27.42
8/14/2021 0:10,28159,12.6,NAN,NAN,25.88,87.4,0,9.95,0,-9.53,-0.005874705,27.39
8/14/2021 0:20,28160,12.6,NAN,NAN,25.84,87.4,0,47.04,0,-9.24,-0.005610565,27.36
8/14/2021 0:30,28161,12.6,NAN,NAN,26.13,87,0.65,201.8,0,-8.31,-0.005397304,27.33
8/14/2021 0:40,28162,12.6,NAN,NAN,26.08,86.5,0,174.7,0,-9.88,-0.005186595,27.29
8/14/2021 0:50,28163,12.59,NAN,NAN,25.79,87.4,0,7.412,0,-10.08,-0.00569147,27.26
8/14/2021 1:00,28164,12.59,NAN,NAN,25.49,88.4,0,271.8,0,-9.83,-0.005924284,27.25
8/14/2021 1:10,28165,12.58,NAN,NAN,25.22,89.1,0,240.9,0,-10.02,-0.00595972,27.21
8/14/2021 1:20,28166,12.51,NAN,NAN,25.07,90,0,207.4,0,-9.75,-0.005892305,27.18
8/14/2021 1:30,28167,12.58,NAN,NAN,24.74,91.2,0,199.5,0,-9.35,-0.005761875,27.13
8/14/2021 1:40,28168,12.57,NAN,NAN,24.58,92.1,0,199.5,0,-9.83,-0.005779244,27.1
8/14/2021 1:50,28169,12.56,NAN,NAN,24.51,92.5,0,189.1,0,-9.85,-0.00582575,27.06
8/14/2021 2:00,28170,12.57,NAN,NAN,24.33,93.4,0,189.1,0,-9.74,-0.005815039,27.02
8/14/2021 2:10,28171,12.56,NAN,NAN,24.18,94.4,0,189.1,0,-9.78,-0.00586468,26.99
8/14/2021 2:20,28172,12.56,NAN,NAN,23.97,95.2,0,189.1,0,-9.8,-0.005823925,26.94
8/14/2021 2:30,28173,12.56,NAN,NAN,23.89,95.7,0,189.1,0,-9.57,-0.005880865,26.9
8/14/2021 2:40,28174,12.55,NAN,NAN,23.93,96,0,224.4,0,-9.85,-0.00587282,26.87
8/14/2021 2:50,28175,12.55,NAN,NAN,23.91,95.9,0,228.5,0,-9.85,-0.005837014,26.8
8/14/2021 3:00,28176,12.55,NAN,NAN,23.86,96.2,0,257.2,0,-9.73,-0.00590152,26.77
8/14/2021 3:10,28177,12.55,NAN,NAN,23.86,95.8,0,243,0,-9.65,-0.005870604,26.74
8/14/2021 3:20,28178,12.55,NAN,NAN,23.97,95.1,0,231.2,0,-9.82,-0.005834335,26.69
8/14/2021 3:30,28179,12.54,NAN,NAN,23.84,95.9,0,190.6,0,-9.89,-0.005859535,26.65
8/14/2021 3:40,28180,12.54,NAN,NAN,23.74,96.1,0,236.4,0,-9.7,-0.00585429,26.61
8/14/2021 3:50,28181,12.51,NAN,NAN,23.77,95.8,0,250.7,0,-10.13,-0.00580791,26.57
8/14/2021 4:00,28182,12.53,NAN,NAN,23.67,96.3,0,262.2,0,-9.75,-0.005827359,26.55
8/14/2021 4:10,28183,12.46,NAN,NAN,23.6,96.9,0,259.6,0,-9.84,-0.0058172,26.52
8/14/2021 4:20,28184,12.53,NAN,NAN,23.52,97,0,206.8,0,-10.1,-0.00589737,26.49
8/14/2021 4:30,28185,12.52,NAN,NAN,23.44,97.6,0,208.4,0,-9.95,-0.00594592,26.44
8/14/2021 4:40,28186,12.52,NAN,NAN,23.39,97.7,0,208.2,0,-9.71,-0.005946694,26.43
8/14/2021 4:50,28187,12.49,NAN,NAN,23.28,98.2,0,208.2,0,-9.89,-0.005925435,26.38
8/14/2021 5:00,28188,12.51,NAN,NAN,23.13,98.7,0,207.9,0,-9.84,-0.005927579,26.35
8/14/2021 5:10,28189,12.51,NAN,NAN,22.95,99,0,207.7,0,-9.85,-0.005856645,26.3
8/14/2021 5:20,28190,12.51,NAN,NAN,22.99,99.4,0,207.8,0,-9.62,-0.00584954,26.27
8/14/2021 5:30,28191,12.51,NAN,NAN,22.96,99.6,0,174.9,0,-8.39,-0.005595635,26.24
8/14/2021 5:40,28192,12.5,NAN,NAN,22.99,99.8,0,310.9,0,-6.177,-0.004532465,26.19
8/14/2021 5:50,28193,12.48,NAN,NAN,22.89,99.8,0,250.1,0,-2.184,-0.00232887,26.15
8/14/2021 6:00,28194,12.52,NAN,NAN,22.9,99.9,0,240.4,0,10.53,0.001835855,26.12
8/14/2021 6:10,28195,12.54,NAN,NAN,23.11,100,0,268.8,0,30.77,0.01120663,26.08
8/14/2021 6:20,28196,12.57,NAN,NAN,23.56,99.5,0,190.2,0,67.74,0.03325851,26.05
8/14/2021 6:30,28197,12.62,NAN,NAN,24.28,97.6,0,325.1,0,113.4,0.05668339,26.02
8/14/2021 6:40,28198,12.72,NAN,NAN,25.38,92.1,0,213.4,0,149.9,0.07550059,26.01
8/14/2021 6:50,28199,12.88,NAN,NAN,25.92,91.2,0,184.8,0,183.4,0.09919409,25.99
8/14/2021 7:00,28200,13.03,NAN,NAN,27.2,86.9,0,164.2,0,217.8,0.1201316,25.99
8/14/2021 7:10,28201,13.17,NAN,NAN,27.18,84.5,0,343.3,0,250,0.1397731,26
8/14/2021 7:20,28202,13.18,NAN,NAN,27.42,83.5,0,77.34,0,279.9,0.159269,26.01
8/14/2021 7:30,28203,13.12,NAN,NAN,27.82,83.5,0,84,0,316.2,0.1771068,26.04
8/14/2021 7:40,28204,13.13,NAN,NAN,27.89,83,0,67.48,0,299.9,0.1841406,26.06
8/14/2021 7:50,28205,13.12,NAN,NAN,27.77,84.5,0,268.2,0,310,0.183008,26.09
8/14/2021 8:00,28206,13.1,NAN,NAN,27.88,82.3,0,127.3,0,328.7,0.1921851,26.11
8/14/2021 8:10,28207,13.08,NAN,NAN,28.18,81.8,0,329.8,0,411.4,0.2099595,26.14
8/14/2021 8:20,28208,13.06,NAN,NAN,28.55,78.15,0,264.3,0,478.3,0.2765625,26.19
8/14/2021 8:30,28209,13.09,NAN,NAN,29.46,77.42,0,66.24,0,516.6,0.3008207,26.22
8/14/2021 8:40,28210,13.08,NAN,NAN,29.53,75.13,0,40.09,0,548.3,0.3216021,26.29
8/14/2021 8:50,28211,13.07,NAN,NAN,29.7,74.42,0,223.6,0,580.6,0.3387283,26.34
8/14/2021 9:00,28212,13.06,NAN,NAN,29.99,76.17,0,81,0,604,0.3551622,26.4
